id,customer_code,customer_name,segment,value_tier,country
2301,C15906,客户_15906,零售型,中价值,United Kingdom
2302,C15907,客户_15907,零售型,中价值,United Kingdom
2303,C15909,客户_15909,批发型,低价值,United Kingdom
2304,C15910,客户_15910,零售型,中价值,United Kingdom
2305,C15912,客户_15912,批发型,低价值,United Kingdom
2306,C15916,客户_15916,零售型,高价值,United Kingdom
2307,C15917,客户_15917,零售型,低价值,United Kingdom
2308,C15918,客户_15918,零售型,低价值,United Kingdom
2309,C15919,客户_15919,零售型,中价值,United Kingdom
2310,C15920,客户_15920,零售型,低价值,United Kingdom
2311,C15921,客户_15921,零售型,低价值,United Kingdom
2312,C15922,客户_15922,批发型,低价值,United Kingdom
2313,C15923,客户_15923,批发型,低价值,United Kingdom
2314,C15925,客户_15925,批发型,低价值,United Kingdom
2315,C15930,客户_15930,零售型,低价值,United Kingdom
2316,C15932,客户_15932,批发型,高价值,United Kingdom
2317,C15933,客户_15933,批发型,高价值,United Kingdom
2318,C15935,客户_15935,批发型,低价值,United Kingdom
2319,C15938,客户_15938,批发型,中价值,United Kingdom
2320,C15939,客户_15939,批发型,高价值,United Kingdom
2321,C15942,客户_15942,批发型,低价值,United Kingdom
2322,C15947,客户_15947,批发型,高价值,United Kingdom
2323,C15948,客户_15948,批发型,中价值,United Kingdom
2324,C15949,客户_15949,批发型,中价值,United Kingdom
2325,C15950,客户_15950,零售型,高价值,United Kingdom
2326,C15951,客户_15951,批发型,低价值,United Kingdom
2327,C15952,客户_15952,零售型,中价值,United Kingdom
2328,C15953,客户_15953,零售型,高价值,United Kingdom
2329,C15955,客户_15955,批发型,高价值,United Kingdom
2330,C15957,客户_15957,零售型,低价值,United Kingdom
2331,C15958,客户_15958,批发型,中价值,United Kingdom
2332,C15963,客户_15963,批发型,低价值,United Kingdom
2333,C15965,客户_15965,零售型,高价值,United Kingdom
2334,C15967,客户_15967,零售型,低价值,United Kingdom
2335,C15969,客户_15969,零售型,中价值,United Kingdom
2336,C15970,客户_15970,批发型,中价值,United Kingdom
2337,C15971,客户_15971,批发型,高价值,United Kingdom
2338,C15974,客户_15974,批发型,高价值,United Kingdom
2339,C15975,客户_15975,批发型,低价值,United Kingdom
2340,C15976,客户_15976,零售型,低价值,United Kingdom
2341,C15977,客户_15977,批发型,中价值,United Kingdom
2342,C15978,客户_15978,批发型,中价值,United Kingdom
2343,C15980,客户_15980,批发型,高价值,United Kingdom
2344,C15981,客户_15981,批发型,高价值,United Kingdom
2345,C15983,客户_15983,零售型,高价值,United Kingdom
2346,C15984,客户_15984,零售型,高价值,United Kingdom
2347,C15985,客户_15985,批发型,低价值,United Kingdom
2348,C15987,客户_15987,零售型,高价值,United Kingdom
2349,C15988,客户_15988,批发型,低价值,United Kingdom
2350,C15990,客户_15990,零售型,低价值,United Kingdom
2351,C15992,客户_15992,零售型,低价值,United Kingdom
2352,C15993,客户_15993,零售型,高价值,United Kingdom
2353,C15994,客户_15994,零售型,低价值,United Kingdom
2354,C15996,客户_15996,零售型,中价值,United Kingdom
2355,C15998,客户_15998,零售型,高价值,United Kingdom
2356,C16003,客户_16003,批发型,高价值,United Kingdom
2357,C16005,客户_16005,零售型,中价值,United Kingdom
2358,C16007,客户_16007,零售型,高价值,United Kingdom
2359,C16008,客户_16008,批发型,低价值,United Kingdom
2360,C16009,客户_16009,零售型,高价值,United Kingdom
2361,C16010,客户_16010,零售型,低价值,United Kingdom
2362,C16011,客户_16011,批发型,高价值,United Kingdom
2363,C16012,客户_16012,批发型,高价值,United Kingdom
2364,C16013,客户_16013,批发型,高价值,United Kingdom
2365,C16014,客户_16014,零售型,中价值,United Kingdom
2366,C16015,客户_16015,零售型,中价值,United Kingdom
2367,C16016,客户_16016,零售型,高价值,United Kingdom
2368,C16017,客户_16017,零售型,低价值,United Kingdom
2369,C16018,客户_16018,批发型,中价值,United Kingdom
2370,C16019,客户_16019,批发型,高价值,United Kingdom
2371,C16020,客户_16020,批发型,中价值,United Kingdom
2372,C16022,客户_16022,零售型,中价值,United Kingdom
2373,C16023,客户_16023,零售型,低价值,United Kingdom
2374,C16024,客户_16024,零售型,低价值,United Kingdom
2375,C16025,客户_16025,批发型,低价值,United Kingdom
2376,C16026,客户_16026,零售型,低价值,United Kingdom
2377,C16029,客户_16029,批发型,高价值,United Kingdom
2378,C16030,客户_16030,批发型,低价值,United Kingdom
2379,C16031,客户_16031,零售型,中价值,United Kingdom
2380,C16033,客户_16033,零售型,高价值,United Kingdom
2381,C16034,客户_16034,批发型,中价值,United Kingdom
2382,C16036,客户_16036,批发型,中价值,United Kingdom
2383,C16037,客户_16037,批发型,中价值,United Kingdom
2384,C16038,客户_16038,批发型,低价值,United Kingdom
2385,C16040,客户_16040,批发型,中价值,United Kingdom
2386,C16042,客户_16042,批发型,中价值,United Kingdom
2387,C16043,客户_16043,批发型,中价值,United Kingdom
2388,C16045,客户_16045,批发型,中价值,United Kingdom
2389,C16049,客户_16049,零售型,中价值,United Kingdom
2390,C16052,客户_16052,零售型,低价值,United Kingdom
2391,C16053,客户_16053,批发型,中价值,United Kingdom
2392,C16054,客户_16054,批发型,低价值,United Kingdom
2393,C16055,客户_16055,零售型,低价值,United Kingdom
2394,C16056,客户_16056,零售型,低价值,United Kingdom
2395,C16057,客户_16057,零售型,高价值,United Kingdom
2396,C16059,客户_16059,零售型,高价值,United Kingdom
2397,C16062,客户_16062,批发型,低价值,United Kingdom
2398,C16063,客户_16063,批发型,低价值,United Kingdom
2399,C16065,客户_16065,零售型,中价值,United Kingdom
2400,C16066,客户_16066,零售型,中价值,United Kingdom
2401,C16070,客户_16070,批发型,中价值,United Kingdom
2402,C16071,客户_16071,批发型,低价值,United Kingdom
2403,C16072,客户_16072,批发型,中价值,United Kingdom
2404,C16076,客户_16076,批发型,高价值,United Kingdom
2405,C16079,客户_16079,批发型,中价值,United Kingdom
2406,C16080,客户_16080,批发型,低价值,United Kingdom
2407,C16081,客户_16081,零售型,高价值,United Kingdom
2408,C16083,客户_16083,批发型,低价值,United Kingdom
2409,C16084,客户_16084,零售型,低价值,United Kingdom
2410,C16085,客户_16085,零售型,中价值,United Kingdom
2411,C16086,客户_16086,批发型,中价值,United Kingdom
2412,C16091,客户_16091,零售型,低价值,United Kingdom
2413,C16092,客户_16092,零售型,中价值,United Kingdom
2414,C16094,客户_16094,零售型,中价值,United Kingdom
2415,C16096,客户_16096,批发型,中价值,United Kingdom
2416,C16097,客户_16097,批发型,中价值,United Kingdom
2417,C16098,客户_16098,零售型,中价值,United Kingdom
2418,C16099,客户_16099,批发型,中价值,United Kingdom
2419,C16101,客户_16101,批发型,中价值,United Kingdom
2420,C16102,客户_16102,批发型,低价值,United Kingdom
2421,C16103,客户_16103,批发型,高价值,United Kingdom
2422,C16104,客户_16104,零售型,低价值,United Kingdom
2423,C16105,客户_16105,批发型,低价值,United Kingdom
2424,C16106,客户_16106,批发型,低价值,United Kingdom
2425,C16107,客户_16107,批发型,高价值,United Kingdom
2426,C16108,客户_16108,批发型,中价值,United Kingdom
2427,C16109,客户_16109,批发型,高价值,United Kingdom
2428,C16110,客户_16110,零售型,高价值,United Kingdom
2429,C16113,客户_16113,零售型,低价值,United Kingdom
2430,C16114,客户_16114,零售型,低价值,United Kingdom
2431,C16115,客户_16115,零售型,高价值,United Kingdom
2432,C16116,客户_16116,批发型,中价值,United Kingdom
2433,C16117,客户_16117,零售型,低价值,United Kingdom
2434,C16120,客户_16120,批发型,低价值,United Kingdom
2435,C16121,客户_16121,零售型,中价值,United Kingdom
2436,C16122,客户_16122,零售型,低价值,United Kingdom
2437,C16125,客户_16125,批发型,低价值,United Kingdom
2438,C16126,客户_16126,批发型,高价值,United Kingdom
2439,C16127,客户_16127,批发型,低价值,United Kingdom
2440,C16128,客户_16128,批发型,高价值,United Kingdom
2441,C16131,客户_16131,批发型,高价值,United Kingdom
2442,C16133,客户_16133,批发型,高价值,United Kingdom
2443,C16134,客户_16134,批发型,中价值,United Kingdom
2444,C16135,客户_16135,批发型,中价值,United Kingdom
2445,C16136,客户_16136,批发型,中价值,United Kingdom
2446,C16139,客户_16139,批发型,低价值,United Kingdom
2447,C16140,客户_16140,批发型,低价值,United Kingdom
2448,C16141,客户_16141,零售型,中价值,United Kingdom
2449,C16142,客户_16142,零售型,中价值,United Kingdom
2450,C16143,客户_16143,批发型,高价值,United Kingdom
2451,C16144,客户_16144,批发型,高价值,United Kingdom
2452,C16145,客户_16145,批发型,高价值,United Kingdom
2453,C16146,客户_16146,批发型,中价值,United Kingdom
2454,C16147,客户_16147,零售型,低价值,United Kingdom
2455,C16149,客户_16149,批发型,低价值,United Kingdom
2456,C16150,客户_16150,批发型,高价值,United Kingdom
2457,C16152,客户_16152,零售型,高价值,United Kingdom
2458,C16153,客户_16153,批发型,高价值,United Kingdom
2459,C16156,客户_16156,批发型,高价值,United Kingdom
2460,C16157,客户_16157,批发型,高价值,United Kingdom
2461,C16160,客户_16160,批发型,中价值,United Kingdom
2462,C16161,客户_16161,零售型,高价值,United Kingdom
2463,C16163,客户_16163,零售型,低价值,United Kingdom
2464,C16164,客户_16164,批发型,中价值,United Kingdom
2465,C16168,客户_16168,批发型,高价值,United Kingdom
2466,C16169,客户_16169,批发型,高价值,United Kingdom
2467,C16170,客户_16170,批发型,中价值,United Kingdom
2468,C16172,客户_16172,批发型,高价值,United Kingdom
2469,C16173,客户_16173,批发型,高价值,United Kingdom
2470,C16174,客户_16174,批发型,低价值,United Kingdom
2471,C16175,客户_16175,零售型,中价值,United Kingdom
2472,C16177,客户_16177,批发型,低价值,United Kingdom
2473,C16178,客户_16178,批发型,低价值,United Kingdom
2474,C16180,客户_16180,批发型,高价值,United Kingdom
2475,C16181,客户_16181,批发型,低价值,United Kingdom
2476,C16182,客户_16182,批发型,高价值,United Kingdom
2477,C16183,客户_16183,批发型,低价值,United Kingdom
2478,C16184,客户_16184,批发型,中价值,United Kingdom
2479,C16185,客户_16185,批发型,中价值,United Kingdom
2480,C16186,客户_16186,批发型,高价值,United Kingdom
2481,C16187,客户_16187,批发型,高价值,United Kingdom
2482,C16188,客户_16188,批发型,高价值,United Kingdom
2483,C16191,客户_16191,批发型,高价值,United Kingdom
2484,C16193,客户_16193,批发型,低价值,United Kingdom
2485,C16198,客户_16198,批发型,低价值,United Kingdom
2486,C16200,客户_16200,零售型,中价值,United Kingdom
2487,C16201,客户_16201,批发型,高价值,United Kingdom
2488,C16202,客户_16202,批发型,低价值,United Kingdom
2489,C16203,客户_16203,批发型,中价值,United Kingdom
2490,C16204,客户_16204,零售型,低价值,United Kingdom
2491,C16205,客户_16205,零售型,低价值,United Kingdom
2492,C16206,客户_16206,零售型,低价值,United Kingdom
2493,C16207,客户_16207,零售型,中价值,United Kingdom
2494,C16208,客户_16208,零售型,低价值,United Kingdom
2495,C16209,客户_16209,批发型,中价值,United Kingdom
2496,C16210,客户_16210,批发型,高价值,United Kingdom
2497,C16211,客户_16211,批发型,低价值,United Kingdom
2498,C16212,客户_16212,零售型,中价值,United Kingdom
2499,C16214,客户_16214,批发型,低价值,United Kingdom
2500,C16215,客户_16215,批发型,中价值,United Kingdom
2501,C16216,客户_16216,批发型,低价值,United Kingdom
2502,C16217,客户_16217,批发型,中价值,United Kingdom
2503,C16218,客户_16218,批发型,高价值,United Kingdom
2504,C16221,客户_16221,零售型,中价值,United Kingdom
2505,C16222,客户_16222,零售型,中价值,United Kingdom
2506,C16224,客户_16224,批发型,中价值,United Kingdom
2507,C16225,客户_16225,零售型,中价值,United Kingdom
2508,C16226,客户_16226,批发型,低价值,United Kingdom
2509,C16227,客户_16227,批发型,高价值,United Kingdom
2510,C16229,客户_16229,批发型,低价值,United Kingdom
2511,C16230,客户_16230,批发型,中价值,United Kingdom
2512,C16232,客户_16232,批发型,高价值,United Kingdom
2513,C16235,客户_16235,零售型,中价值,United Kingdom
2514,C16236,客户_16236,批发型,中价值,United Kingdom
2515,C16239,客户_16239,批发型,低价值,United Kingdom
2516,C16240,客户_16240,批发型,高价值,United Kingdom
2517,C16241,客户_16241,零售型,高价值,United Kingdom
2518,C16242,客户_16242,零售型,高价值,United Kingdom
2519,C16243,客户_16243,零售型,中价值,United Kingdom
2520,C16244,客户_16244,批发型,高价值,United Kingdom
2521,C16245,客户_16245,批发型,中价值,United Kingdom
2522,C16247,客户_16247,批发型,低价值,United Kingdom
2523,C16248,客户_16248,批发型,中价值,United Kingdom
2524,C16249,客户_16249,批发型,高价值,United Kingdom
2525,C16250,客户_16250,批发型,低价值,United Kingdom
2526,C16253,客户_16253,批发型,高价值,United Kingdom
2527,C16255,客户_16255,零售型,高价值,United Kingdom
2528,C16256,客户_16256,批发型,中价值,United Kingdom
2529,C16258,客户_16258,批发型,高价值,United Kingdom
2530,C16260,客户_16260,批发型,中价值,United Kingdom
2531,C16261,客户_16261,零售型,中价值,United Kingdom
2532,C16265,客户_16265,批发型,高价值,United Kingdom
2533,C16266,客户_16266,批发型,低价值,United Kingdom
2534,C16268,客户_16268,批发型,中价值,United Kingdom
2535,C16270,客户_16270,批发型,中价值,United Kingdom
2536,C16271,客户_16271,批发型,高价值,United Kingdom
2537,C16272,客户_16272,批发型,中价值,United Kingdom
2538,C16274,客户_16274,零售型,低价值,United Kingdom
2539,C16275,客户_16275,零售型,低价值,United Kingdom
2540,C16276,客户_16276,批发型,中价值,United Kingdom
2541,C16278,客户_16278,批发型,低价值,United Kingdom
2542,C16279,客户_16279,批发型,中价值,United Kingdom
2543,C16281,客户_16281,批发型,高价值,United Kingdom
2544,C16282,客户_16282,零售型,低价值,United Kingdom
2545,C16283,客户_16283,零售型,中价值,United Kingdom
2546,C16284,客户_16284,批发型,中价值,United Kingdom
2547,C16292,客户_16292,批发型,低价值,United Kingdom
2548,C16293,客户_16293,零售型,高价值,United Kingdom
2549,C16295,客户_16295,零售型,中价值,United Kingdom
2550,C16298,客户_16298,零售型,低价值,United Kingdom
2551,C16302,客户_16302,批发型,中价值,United Kingdom
