id,record_date,cattle_id,farm_id,milk_yield,fat_rate,protein_rate,lactation_stage
19792,2026-03-05,527,2,27.2,3.96,3.25,泌乳中期
19793,2026-03-15,527,2,28.9,3.95,3.32,泌乳中期
19794,2026-03-25,527,2,28.9,3.98,3.3,泌乳中期
19795,2026-03-05,528,2,24.6,5.31,3.95,泌乳中期
19796,2026-03-15,528,2,26.2,5.22,3.73,泌乳中期
19797,2026-03-25,528,2,26.8,5.28,3.82,泌乳中期
19798,2026-03-05,529,2,30.7,3.76,3.2,泌乳初期
19799,2026-03-15,529,2,30.2,3.78,3.15,泌乳初期
19800,2026-03-25,529,2,29.9,3.95,3.27,泌乳初期
19801,2026-03-05,530,2,19.8,4.03,3.29,泌乳后期
19802,2026-03-15,530,2,20.4,4.09,3.3,泌乳后期
19803,2026-03-25,530,2,20.1,4.04,3.3,泌乳后期
19804,2026-03-05,531,2,19.5,4.26,3.47,泌乳初期
19805,2026-03-15,531,2,21.1,4.33,3.35,泌乳初期
19806,2026-03-25,531,2,19.4,4.42,3.39,泌乳初期
19807,2026-03-05,532,2,16.9,5.51,3.81,泌乳后期
19808,2026-03-15,532,2,16.8,5.6,3.85,泌乳后期
19809,2026-03-25,532,2,17.2,5.6,3.96,泌乳后期
19810,2026-03-05,533,2,29.6,3.94,3.05,泌乳中期
19811,2026-03-15,533,2,30.6,3.92,3.17,泌乳中期
19812,2026-03-25,533,2,29.9,4.02,3.22,泌乳中期
19813,2026-03-05,534,2,30.5,3.89,3.21,泌乳初期
19814,2026-03-15,534,2,27.7,3.78,3.28,泌乳初期
19815,2026-03-25,534,2,29.5,3.79,3.22,泌乳初期
19816,2026-03-05,535,2,32.9,3.76,3.09,泌乳中期
19817,2026-03-15,535,2,29.2,4.1,3.21,泌乳中期
19818,2026-03-25,535,2,32.2,3.92,3.29,泌乳中期
19819,2026-03-05,537,2,31.3,3.83,3.18,泌乳中期
19820,2026-03-15,537,2,31.4,3.64,3.14,泌乳中期
19821,2026-03-25,537,2,31.4,3.5,3.13,泌乳中期
19822,2026-03-05,538,2,20.2,3.76,3.34,泌乳后期
19823,2026-03-15,538,2,20.4,4.2,3.39,泌乳后期
19824,2026-03-25,538,2,17.3,4.19,3.42,泌乳后期
19825,2026-03-05,539,2,24.5,5.12,3.87,泌乳初期
19826,2026-03-15,539,2,24.5,5.3,3.85,泌乳初期
19827,2026-03-25,539,2,23.8,5.15,3.78,泌乳初期
19828,2026-03-05,540,2,19.3,3.97,3.55,泌乳后期
19829,2026-03-15,540,2,18.5,4.12,3.38,泌乳后期
19830,2026-03-25,540,2,19.2,4.07,3.23,泌乳后期
19831,2026-03-05,541,3,21.1,4.07,3.27,泌乳后期
19832,2026-03-15,541,3,20.7,4.0,3.3,泌乳后期
19833,2026-03-25,541,3,21.8,4.09,3.34,泌乳后期
19834,2026-03-05,542,3,18.0,4.35,3.4,泌乳中期
19835,2026-03-15,542,3,17.1,4.53,3.46,泌乳中期
19836,2026-03-25,542,3,17.1,4.44,3.45,泌乳中期
19837,2026-03-05,544,3,28.0,3.94,3.31,泌乳初期
19838,2026-03-15,544,3,28.0,3.74,3.29,泌乳初期
19839,2026-03-25,544,3,29.7,3.9,3.23,泌乳初期
19840,2026-03-05,545,3,19.6,4.31,3.45,泌乳中期
19841,2026-03-15,545,3,19.1,4.41,3.37,泌乳中期
19842,2026-03-25,545,3,19.0,4.24,3.3,泌乳中期
19843,2026-03-05,546,3,22.6,3.81,3.27,泌乳初期
19844,2026-03-15,546,3,23.2,4.02,3.32,泌乳初期
19845,2026-03-25,546,3,23.4,4.07,3.27,泌乳初期
19846,2026-03-05,548,3,17.5,4.17,3.49,泌乳后期
19847,2026-03-15,548,3,18.6,4.05,3.37,泌乳后期
19848,2026-03-25,548,3,19.4,4.28,3.21,泌乳后期
19849,2026-03-05,549,3,29.0,3.81,3.38,泌乳初期
19850,2026-03-15,549,3,29.0,3.57,3.22,泌乳初期
19851,2026-03-25,549,3,28.7,3.72,3.35,泌乳初期
19852,2026-03-05,551,3,18.5,3.84,3.3,泌乳后期
19853,2026-03-15,551,3,19.0,4.08,3.31,泌乳后期
19854,2026-03-25,551,3,17.7,4.1,3.3,泌乳后期
19855,2026-03-05,552,3,27.7,3.98,3.24,泌乳中期
19856,2026-03-15,552,3,27.0,3.95,3.24,泌乳中期
19857,2026-03-25,552,3,26.9,3.88,3.24,泌乳中期
19858,2026-03-05,554,3,22.0,3.97,3.19,泌乳后期
19859,2026-03-15,554,3,20.9,4.02,3.39,泌乳后期
19860,2026-03-25,554,3,22.4,3.86,3.18,泌乳后期
19861,2026-03-05,556,3,23.1,5.46,3.75,泌乳中期
19862,2026-03-15,556,3,24.8,5.16,3.85,泌乳中期
19863,2026-03-25,556,3,24.0,5.32,3.83,泌乳中期
19864,2026-03-05,557,3,20.5,4.26,3.57,泌乳中期
19865,2026-03-15,557,3,20.3,4.29,3.52,泌乳中期
19866,2026-03-25,557,3,19.9,4.43,3.48,泌乳中期
19867,2026-03-05,558,3,20.6,4.14,3.3,泌乳后期
19868,2026-03-15,558,3,20.0,4.23,3.31,泌乳后期
19869,2026-03-25,558,3,20.4,4.0,3.23,泌乳后期
19870,2026-03-05,559,3,12.4,4.6,3.6,泌乳后期
19871,2026-03-15,559,3,14.1,4.41,3.38,泌乳后期
19872,2026-03-25,559,3,13.5,4.38,3.46,泌乳后期
19873,2026-03-05,560,3,25.5,5.29,3.79,泌乳中期
19874,2026-03-15,560,3,26.6,5.2,3.66,泌乳中期
19875,2026-03-25,560,3,25.7,4.87,3.86,泌乳中期
19876,2026-03-05,561,3,31.0,3.8,3.2,泌乳中期
19877,2026-03-15,561,3,28.3,3.69,3.17,泌乳中期
19878,2026-03-25,561,3,32.1,3.9,3.18,泌乳中期
19879,2026-03-05,562,3,21.2,4.17,3.2,泌乳后期
19880,2026-03-15,562,3,19.7,4.2,3.25,泌乳后期
19881,2026-03-25,562,3,22.0,3.93,3.25,泌乳后期
19882,2026-03-05,564,3,26.9,3.9,3.17,泌乳初期
19883,2026-03-15,564,3,28.8,3.86,3.27,泌乳初期
19884,2026-03-25,564,3,29.3,3.84,3.24,泌乳初期
19885,2026-03-05,566,3,18.6,4.17,3.29,泌乳后期
19886,2026-03-15,566,3,18.6,3.99,3.36,泌乳后期
19887,2026-03-25,566,3,20.0,4.14,3.32,泌乳后期
19888,2026-03-05,567,3,23.8,4.22,3.33,泌乳初期
19889,2026-03-15,567,3,24.7,4.1,3.28,泌乳初期
19890,2026-03-25,567,3,22.2,3.92,3.39,泌乳初期
19891,2026-03-05,568,3,29.6,3.81,3.24,泌乳中期
19892,2026-03-15,568,3,30.3,3.84,3.25,泌乳中期
19893,2026-03-25,568,3,30.7,3.86,3.21,泌乳中期
19894,2026-03-05,570,3,20.6,5.36,3.76,泌乳中期
19895,2026-03-15,570,3,20.0,5.59,3.86,泌乳中期
19896,2026-03-25,570,3,21.5,5.37,3.84,泌乳中期
19897,2026-03-05,571,3,30.8,3.73,3.16,泌乳中期
19898,2026-03-15,571,3,27.2,4.04,3.27,泌乳中期
19899,2026-03-25,571,3,29.4,3.96,3.24,泌乳中期
19900,2026-03-05,572,3,15.5,5.54,3.79,泌乳后期
19901,2026-03-15,572,3,17.0,5.4,3.76,泌乳后期
19902,2026-03-25,572,3,16.2,5.62,3.94,泌乳后期
19903,2026-03-05,573,3,18.3,3.91,3.38,泌乳后期
19904,2026-03-15,573,3,18.7,4.13,3.37,泌乳后期
19905,2026-03-25,573,3,19.8,4.17,3.22,泌乳后期
19906,2026-03-05,576,3,21.4,3.99,3.22,泌乳后期
19907,2026-03-15,576,3,21.1,3.96,3.37,泌乳后期
19908,2026-03-25,576,3,19.5,4.09,3.32,泌乳后期
19909,2026-03-05,577,3,15.7,4.39,3.41,泌乳后期
19910,2026-03-15,577,3,15.3,4.4,3.57,泌乳后期
19911,2026-03-25,577,3,15.5,4.42,3.58,泌乳后期
19912,2026-03-05,578,3,27.1,3.87,3.2,泌乳初期
19913,2026-03-15,578,3,26.9,3.83,3.2,泌乳初期
19914,2026-03-25,578,3,28.3,4.1,3.11,泌乳初期
19915,2026-03-05,579,3,25.7,3.62,3.32,泌乳中期
19916,2026-03-15,579,3,24.3,3.67,3.42,泌乳中期
19917,2026-03-25,579,3,26.6,3.81,3.29,泌乳中期
19918,2026-03-05,580,3,26.3,3.97,3.28,泌乳初期
19919,2026-03-15,580,3,28.4,3.92,3.07,泌乳初期
19920,2026-03-25,580,3,27.0,3.78,3.29,泌乳初期
19921,2026-03-05,581,3,21.9,4.1,3.28,泌乳后期
19922,2026-03-15,581,3,22.7,4.0,3.11,泌乳后期
19923,2026-03-25,581,3,21.2,3.83,3.32,泌乳后期
19924,2026-03-05,582,3,22.3,5.08,3.88,泌乳中期
19925,2026-03-15,582,3,26.3,5.12,3.73,泌乳中期
19926,2026-03-25,582,3,26.0,5.0,3.82,泌乳中期
19927,2026-03-05,583,3,18.3,4.13,3.3,泌乳后期
19928,2026-03-15,583,3,18.0,4.32,3.28,泌乳后期
19929,2026-03-25,583,3,18.9,3.9,3.47,泌乳后期
19930,2026-03-05,584,3,22.4,3.81,3.26,泌乳后期
19931,2026-03-15,584,3,20.8,4.11,3.24,泌乳后期
19932,2026-03-25,584,3,21.5,3.94,3.26,泌乳后期
19933,2026-03-05,585,3,27.9,3.69,3.32,泌乳初期
19934,2026-03-15,585,3,27.1,4.0,3.29,泌乳初期
19935,2026-03-25,585,3,27.9,3.93,3.25,泌乳初期
19936,2026-03-05,586,3,27.5,3.72,3.25,泌乳初期
19937,2026-03-15,586,3,28.6,3.72,3.27,泌乳初期
19938,2026-03-25,586,3,28.0,4.0,3.25,泌乳初期
19939,2026-03-05,587,3,27.2,3.8,3.23,泌乳中期
19940,2026-03-15,587,3,28.4,3.84,3.16,泌乳中期
19941,2026-03-25,587,3,27.7,3.77,3.3,泌乳中期
19942,2026-03-05,588,3,19.0,4.15,3.27,泌乳后期
19943,2026-03-15,588,3,19.1,4.06,3.28,泌乳后期
19944,2026-03-25,588,3,17.8,4.04,3.39,泌乳后期
19945,2026-03-05,590,3,23.3,3.97,3.27,泌乳后期
19946,2026-03-15,590,3,20.4,3.83,3.34,泌乳后期
19947,2026-03-25,590,3,21.0,3.89,3.41,泌乳后期
19948,2026-03-05,591,3,29.9,3.79,3.21,泌乳中期
19949,2026-03-15,591,3,29.6,3.58,3.29,泌乳中期
19950,2026-03-25,591,3,30.2,3.57,3.08,泌乳中期
19951,2026-03-05,592,3,30.5,3.85,3.23,泌乳中期
19952,2026-03-15,592,3,31.2,3.94,3.1,泌乳中期
19953,2026-03-25,592,3,30.7,3.76,3.18,泌乳中期
19954,2026-03-05,593,3,26.4,3.96,3.27,泌乳初期
19955,2026-03-15,593,3,28.3,3.85,3.22,泌乳初期
19956,2026-03-25,593,3,28.2,3.91,3.37,泌乳初期
19957,2026-03-05,594,3,28.8,3.97,3.3,泌乳初期
19958,2026-03-15,594,3,27.6,3.8,3.19,泌乳初期
19959,2026-03-25,594,3,26.7,3.68,3.25,泌乳初期
19960,2026-03-05,595,3,20.3,4.08,3.29,泌乳后期
19961,2026-03-15,595,3,18.0,4.06,3.2,泌乳后期
19962,2026-03-25,595,3,18.9,4.24,3.32,泌乳后期
19963,2026-03-05,596,3,26.9,3.8,3.21,泌乳中期
19964,2026-03-15,596,3,26.1,3.84,3.46,泌乳中期
19965,2026-03-25,596,3,25.5,3.98,3.3,泌乳中期
19966,2026-03-05,597,3,24.9,4.03,3.25,泌乳中期
19967,2026-03-15,597,3,27.6,3.87,3.35,泌乳中期
19968,2026-03-25,597,3,26.8,3.94,3.26,泌乳中期
19969,2026-03-05,600,3,23.9,4.13,3.23,泌乳初期
19970,2026-03-15,600,3,24.7,3.87,3.22,泌乳初期
19971,2026-03-25,600,3,22.4,3.96,3.39,泌乳初期
19972,2026-03-05,601,3,15.2,4.38,3.58,泌乳后期
19973,2026-03-15,601,3,15.3,4.6,3.48,泌乳后期
19974,2026-03-25,601,3,16.0,4.31,3.52,泌乳后期
19975,2026-03-05,602,3,20.7,4.29,3.32,泌乳中期
19976,2026-03-15,602,3,20.8,4.3,3.41,泌乳中期
19977,2026-03-25,602,3,21.0,4.37,3.54,泌乳中期
19978,2026-03-05,603,3,27.0,3.98,3.22,泌乳初期
19979,2026-03-15,603,3,28.0,3.87,3.3,泌乳初期
19980,2026-03-25,603,3,28.0,3.82,3.29,泌乳初期
19981,2026-03-05,605,3,31.0,3.89,3.29,泌乳中期
19982,2026-03-15,605,3,29.5,3.9,3.19,泌乳中期
19983,2026-03-25,605,3,30.4,4.13,3.21,泌乳中期
19984,2026-03-05,606,3,22.3,3.97,3.2,泌乳后期
19985,2026-03-15,606,3,21.5,4.08,3.38,泌乳后期
19986,2026-03-25,606,3,23.4,3.85,3.25,泌乳后期
19987,2026-03-05,608,3,19.6,4.22,3.36,泌乳后期
19988,2026-03-15,608,3,20.3,4.01,3.29,泌乳后期
19989,2026-03-25,608,3,19.3,3.97,3.34,泌乳后期
19990,2026-03-05,609,3,27.2,3.93,3.23,泌乳初期
19991,2026-03-15,609,3,27.1,3.91,3.22,泌乳初期
19992,2026-03-25,609,3,28.2,3.96,3.22,泌乳初期
19993,2026-03-05,610,3,25.3,3.73,3.38,泌乳中期
19994,2026-03-15,610,3,25.2,3.99,3.29,泌乳中期
19995,2026-03-25,610,3,26.0,3.71,3.17,泌乳中期
19996,2026-03-05,613,3,12.7,4.57,3.41,泌乳后期
19997,2026-03-15,613,3,13.4,4.39,3.44,泌乳后期
19998,2026-03-25,613,3,12.7,4.25,3.54,泌乳后期
19999,2026-03-05,614,3,27.4,3.81,3.25,泌乳中期
20000,2026-03-15,614,3,28.4,3.89,3.37,泌乳中期
20001,2026-03-25,614,3,26.3,3.86,3.14,泌乳中期
20002,2026-03-05,615,3,25.7,3.98,3.35,泌乳初期
20003,2026-03-15,615,3,26.5,3.96,3.22,泌乳初期
20004,2026-03-25,615,3,24.9,3.82,3.36,泌乳初期
20005,2026-03-05,616,3,14.1,4.54,3.58,泌乳后期
20006,2026-03-15,616,3,14.0,4.39,3.47,泌乳后期
20007,2026-03-25,616,3,14.5,4.55,3.53,泌乳后期
20008,2026-03-05,618,3,23.5,4.0,3.28,泌乳后期
20009,2026-03-15,618,3,22.2,4.06,3.33,泌乳后期
20010,2026-03-25,618,3,18.9,4.04,3.35,泌乳后期
20011,2026-03-05,619,3,19.9,4.6,3.41,泌乳初期
20012,2026-03-15,619,3,20.7,4.39,3.46,泌乳初期
20013,2026-03-25,619,3,19.2,4.3,3.46,泌乳初期
20014,2026-03-05,620,3,20.9,4.09,3.35,泌乳后期
20015,2026-03-15,620,3,20.6,4.08,3.39,泌乳后期
20016,2026-03-25,620,3,20.8,4.04,3.3,泌乳后期
20017,2026-03-05,621,3,27.5,3.94,3.33,泌乳初期
20018,2026-03-15,621,3,28.6,3.74,3.3,泌乳初期
20019,2026-03-25,621,3,27.0,3.78,3.35,泌乳初期
20020,2026-03-05,622,3,27.6,3.73,3.13,泌乳中期
20021,2026-03-15,622,3,29.9,3.97,3.23,泌乳中期
20022,2026-03-25,622,3,28.5,3.85,3.09,泌乳中期
20023,2026-03-05,623,3,25.8,4.01,3.33,泌乳初期
20024,2026-03-15,623,3,26.3,4.11,3.17,泌乳初期
20025,2026-03-25,623,3,27.7,3.86,3.16,泌乳初期
20026,2026-03-05,624,3,29.2,3.88,3.3,泌乳中期
20027,2026-03-15,624,3,30.0,3.81,3.2,泌乳中期
20028,2026-03-25,624,3,30.1,3.8,3.25,泌乳中期
20029,2026-03-05,625,3,22.9,3.85,3.46,泌乳后期
20030,2026-03-15,625,3,20.1,4.13,3.29,泌乳后期
20031,2026-03-25,625,3,22.1,3.96,3.25,泌乳后期
20032,2026-03-05,626,3,31.7,3.81,3.24,泌乳中期
20033,2026-03-15,626,3,30.7,3.81,3.29,泌乳中期
20034,2026-03-25,626,3,31.9,3.71,3.39,泌乳中期
20035,2026-03-05,630,3,18.7,4.19,3.3,泌乳后期
20036,2026-03-15,630,3,19.2,3.99,3.22,泌乳后期
20037,2026-03-25,630,3,19.6,3.87,3.33,泌乳后期
20038,2026-03-05,633,3,27.1,3.93,3.33,泌乳中期
20039,2026-03-15,633,3,24.3,3.71,3.23,泌乳中期
20040,2026-03-25,633,3,25.5,3.99,3.24,泌乳中期
20041,2026-03-05,634,3,20.6,5.5,3.79,泌乳初期
20042,2026-03-15,634,3,21.3,5.39,3.94,泌乳初期
20043,2026-03-25,634,3,21.2,5.27,3.83,泌乳初期
20044,2026-03-05,636,3,22.7,3.99,3.25,泌乳后期
20045,2026-03-15,636,3,21.6,4.08,3.28,泌乳后期
20046,2026-03-25,636,3,21.6,4.11,3.31,泌乳后期
20047,2026-03-05,637,3,19.0,4.36,3.41,泌乳初期
20048,2026-03-15,637,3,20.5,4.25,3.53,泌乳初期
20049,2026-03-25,637,3,21.1,4.47,3.39,泌乳初期
20050,2026-03-05,638,3,17.9,4.15,3.3,泌乳后期
20051,2026-03-15,638,3,18.5,4.2,3.37,泌乳后期
20052,2026-03-25,638,3,18.3,3.99,3.28,泌乳后期
20053,2026-03-05,639,3,21.8,5.19,3.86,泌乳中期
20054,2026-03-15,639,3,22.2,5.3,3.81,泌乳中期
20055,2026-03-25,639,3,21.1,5.1,3.98,泌乳中期
20056,2026-03-05,640,3,21.0,4.1,3.18,泌乳后期
20057,2026-03-15,640,3,21.3,4.19,3.33,泌乳后期
20058,2026-03-25,640,3,20.6,4.15,3.21,泌乳后期
20059,2026-03-05,641,3,23.6,4.13,3.29,泌乳后期
20060,2026-03-15,641,3,19.8,4.14,3.26,泌乳后期
20061,2026-03-25,641,3,21.8,4.05,3.31,泌乳后期
20062,2026-03-05,643,3,20.7,4.06,3.27,泌乳后期
20063,2026-03-15,643,3,23.1,4.02,3.24,泌乳后期
20064,2026-03-25,643,3,20.7,4.06,3.26,泌乳后期
20065,2026-03-05,644,3,31.1,3.89,3.25,泌乳中期
20066,2026-03-15,644,3,29.7,3.84,3.23,泌乳中期
20067,2026-03-25,644,3,31.2,3.86,3.25,泌乳中期
20068,2026-03-05,645,3,16.5,5.29,3.83,泌乳后期
20069,2026-03-15,645,3,17.2,5.28,3.93,泌乳后期
20070,2026-03-25,645,3,17.2,5.36,3.88,泌乳后期
20071,2026-03-05,646,3,30.5,3.59,3.27,泌乳中期
20072,2026-03-15,646,3,27.7,4.15,3.3,泌乳中期
20073,2026-03-25,646,3,29.1,3.92,3.26,泌乳中期
20074,2026-03-05,647,3,23.6,4.06,3.2,泌乳初期
20075,2026-03-15,647,3,24.6,3.91,3.36,泌乳初期
20076,2026-03-25,647,3,25.3,3.97,3.1,泌乳初期
20077,2026-03-05,648,3,18.7,5.35,3.88,泌乳后期
20078,2026-03-15,648,3,17.1,5.38,3.98,泌乳后期
20079,2026-03-25,648,3,17.4,5.44,3.96,泌乳后期
20080,2026-03-05,649,3,27.0,3.91,3.24,泌乳初期
20081,2026-03-15,649,3,27.2,4.04,3.2,泌乳初期
20082,2026-03-25,649,3,28.5,3.9,3.3,泌乳初期
20083,2026-03-05,650,3,18.7,4.29,3.41,泌乳初期
20084,2026-03-15,650,3,18.4,4.5,3.5,泌乳初期
20085,2026-03-25,650,3,18.5,4.39,3.5,泌乳初期
20086,2026-03-05,651,3,31.2,3.85,3.21,泌乳中期
20087,2026-03-15,651,3,29.7,3.77,3.35,泌乳中期
20088,2026-03-25,651,3,33.4,3.85,3.16,泌乳中期
20089,2026-03-05,652,3,30.2,3.84,3.24,泌乳中期
20090,2026-03-15,652,3,30.2,3.9,3.18,泌乳中期
20091,2026-03-25,652,3,27.2,3.94,3.21,泌乳中期
20092,2026-03-05,653,3,16.6,4.45,3.51,泌乳初期
20093,2026-03-15,653,3,16.4,4.51,3.38,泌乳初期
20094,2026-03-25,653,3,15.7,4.18,3.49,泌乳初期
20095,2026-03-05,654,3,24.7,3.94,3.23,泌乳初期
20096,2026-03-15,654,3,24.9,3.88,3.51,泌乳初期
20097,2026-03-25,654,3,26.1,4.04,3.15,泌乳初期
20098,2026-03-05,655,3,24.7,5.0,3.88,泌乳中期
20099,2026-03-15,655,3,23.6,5.05,3.93,泌乳中期
20100,2026-03-25,655,3,23.3,5.07,3.88,泌乳中期
20101,2026-03-05,656,3,23.5,3.88,3.26,泌乳后期
20102,2026-03-15,656,3,21.9,3.79,3.37,泌乳后期
20103,2026-03-25,656,3,21.7,3.85,3.25,泌乳后期
20104,2026-03-05,657,3,12.8,4.39,3.55,泌乳后期
20105,2026-03-15,657,3,13.3,4.49,3.59,泌乳后期
20106,2026-03-25,657,3,13.0,4.53,3.55,泌乳后期
20107,2026-03-05,658,3,29.4,3.78,3.32,泌乳中期
20108,2026-03-15,658,3,28.8,4.11,3.17,泌乳中期
20109,2026-03-25,658,3,30.1,3.88,3.25,泌乳中期
20110,2026-03-05,660,3,24.2,3.9,3.31,泌乳初期
20111,2026-03-15,660,3,23.6,4.01,3.2,泌乳初期
20112,2026-03-25,660,3,23.5,3.69,3.29,泌乳初期
20113,2026-03-05,661,3,18.3,4.22,3.29,泌乳后期
20114,2026-03-15,661,3,18.4,3.96,3.3,泌乳后期
20115,2026-03-25,661,3,18.6,4.06,3.24,泌乳后期
20116,2026-03-05,662,3,29.3,4.12,3.21,泌乳中期
20117,2026-03-15,662,3,30.0,3.68,3.23,泌乳中期
20118,2026-03-25,662,3,30.2,3.76,3.19,泌乳中期
20119,2026-03-05,663,3,29.7,3.64,3.35,泌乳中期
20120,2026-03-15,663,3,30.9,3.93,3.2,泌乳中期
20121,2026-03-25,663,3,30.7,3.9,3.2,泌乳中期
20122,2026-03-05,664,3,16.7,5.48,3.9,泌乳后期
20123,2026-03-15,664,3,18.3,5.35,3.91,泌乳后期
20124,2026-03-25,664,3,18.1,5.54,3.8,泌乳后期
20125,2026-03-05,665,3,18.9,4.2,3.29,泌乳后期
20126,2026-03-15,665,3,17.8,4.14,3.43,泌乳后期
20127,2026-03-25,665,3,18.7,4.04,3.4,泌乳后期
20128,2026-03-05,667,3,22.2,3.7,3.32,泌乳后期
20129,2026-03-15,667,3,20.9,4.0,3.32,泌乳后期
20130,2026-03-25,667,3,20.0,3.89,3.19,泌乳后期
20131,2026-03-05,668,3,27.4,3.89,3.23,泌乳中期
20132,2026-03-15,668,3,28.4,3.83,3.14,泌乳中期
20133,2026-03-25,668,3,27.2,3.89,3.24,泌乳中期
20134,2026-03-05,670,3,28.7,3.95,3.23,泌乳中期
20135,2026-03-15,670,3,29.8,3.83,3.13,泌乳中期
20136,2026-03-25,670,3,30.0,3.75,3.22,泌乳中期
20137,2026-03-05,671,3,17.2,4.51,3.38,泌乳初期
20138,2026-03-15,671,3,15.4,4.19,3.55,泌乳初期
20139,2026-03-25,671,3,18.2,4.39,3.56,泌乳初期
20140,2026-03-05,672,3,20.0,4.31,3.38,泌乳初期
20141,2026-03-15,672,3,20.6,4.28,3.44,泌乳初期
20142,2026-03-25,672,3,19.7,4.26,3.37,泌乳初期
20143,2026-03-05,673,3,18.9,5.28,3.89,泌乳初期
20144,2026-03-15,673,3,18.9,5.15,3.79,泌乳初期
20145,2026-03-25,673,3,19.2,5.51,3.82,泌乳初期
20146,2026-03-05,674,3,23.9,4.05,3.28,泌乳初期
20147,2026-03-15,674,3,24.1,3.81,3.24,泌乳初期
20148,2026-03-25,674,3,24.1,4.06,3.26,泌乳初期
20149,2026-03-05,675,3,21.3,5.28,3.92,泌乳初期
20150,2026-03-15,675,3,21.0,5.3,3.82,泌乳初期
20151,2026-03-25,675,3,19.6,5.42,3.86,泌乳初期
20152,2026-03-05,676,3,28.8,3.66,3.3,泌乳中期
20153,2026-03-15,676,3,27.6,4.02,3.18,泌乳中期
20154,2026-03-25,676,3,27.3,3.92,3.34,泌乳中期
20155,2026-03-05,677,3,24.5,5.29,3.92,泌乳中期
20156,2026-03-15,677,3,25.3,5.2,3.91,泌乳中期
20157,2026-03-25,677,3,23.3,5.25,3.74,泌乳中期
20158,2026-03-05,678,3,25.1,3.96,3.42,泌乳初期
20159,2026-03-15,678,3,21.7,3.95,3.3,泌乳初期
20160,2026-03-25,678,3,24.7,3.96,3.29,泌乳初期
20161,2026-03-05,679,3,26.0,3.99,3.28,泌乳初期
20162,2026-03-15,679,3,25.1,3.9,3.27,泌乳初期
20163,2026-03-25,679,3,25.1,3.79,3.34,泌乳初期
20164,2026-03-05,680,3,18.3,5.34,3.89,泌乳后期
20165,2026-03-15,680,3,18.2,5.41,3.76,泌乳后期
20166,2026-03-25,680,3,18.9,5.38,3.87,泌乳后期
20167,2026-03-05,681,3,18.8,4.56,3.35,泌乳初期
20168,2026-03-15,681,3,18.2,4.52,3.42,泌乳初期
20169,2026-03-25,681,3,20.8,4.16,3.48,泌乳初期
20170,2026-03-05,683,3,27.3,3.93,3.21,泌乳中期
20171,2026-03-15,683,3,25.9,4.11,3.3,泌乳中期
20172,2026-03-25,683,3,25.5,3.69,3.26,泌乳中期
20173,2026-03-05,684,3,30.7,3.97,3.26,泌乳中期
20174,2026-03-15,684,3,29.5,3.84,3.34,泌乳中期
20175,2026-03-25,684,3,30.3,4.03,3.3,泌乳中期
20176,2026-03-05,687,3,31.6,3.68,3.31,泌乳中期
20177,2026-03-15,687,3,29.4,3.76,3.16,泌乳中期
20178,2026-03-25,687,3,28.6,3.91,3.28,泌乳中期
20179,2026-03-05,688,3,21.6,4.15,3.57,泌乳中期
20180,2026-03-15,688,3,20.8,4.5,3.48,泌乳中期
20181,2026-03-25,688,3,20.0,4.23,3.42,泌乳中期
20182,2026-03-05,689,3,28.9,3.9,3.22,泌乳中期
20183,2026-03-15,689,3,32.2,3.93,3.28,泌乳中期
20184,2026-03-25,689,3,28.5,3.65,3.42,泌乳中期
20185,2026-03-05,690,3,13.9,4.45,3.51,泌乳后期
20186,2026-03-15,690,3,12.8,4.36,3.53,泌乳后期
20187,2026-03-25,690,3,12.4,4.52,3.56,泌乳后期
20188,2026-03-05,692,3,29.7,3.79,3.15,泌乳中期
20189,2026-03-15,692,3,30.0,3.9,3.22,泌乳中期
20190,2026-03-25,692,3,31.1,3.86,3.25,泌乳中期
20191,2026-03-05,693,3,27.4,3.71,3.32,泌乳初期
20192,2026-03-15,693,3,28.2,3.82,3.24,泌乳初期
20193,2026-03-25,693,3,26.1,4.06,3.23,泌乳初期
20194,2026-03-05,694,3,21.4,3.9,3.31,泌乳初期
20195,2026-03-15,694,3,22.8,4.04,3.36,泌乳初期
20196,2026-03-25,694,3,23.9,4.05,3.3,泌乳初期
20197,2026-03-05,695,3,31.2,3.87,3.18,泌乳中期
20198,2026-03-15,695,3,32.3,3.87,3.23,泌乳中期
20199,2026-03-25,695,3,31.6,3.74,3.31,泌乳中期
20200,2026-03-05,696,3,31.6,4.05,3.07,泌乳中期
20201,2026-03-15,696,3,30.0,3.72,3.21,泌乳中期
20202,2026-03-25,696,3,31.1,3.8,3.22,泌乳中期
20203,2026-03-05,697,3,25.6,3.84,3.29,泌乳初期
20204,2026-03-15,697,3,26.2,3.9,3.32,泌乳初期
20205,2026-03-25,697,3,23.8,4.21,3.25,泌乳初期
20206,2026-03-05,698,3,22.9,3.98,3.36,泌乳后期
20207,2026-03-15,698,3,21.6,3.95,3.21,泌乳后期
20208,2026-03-25,698,3,22.0,4.08,3.17,泌乳后期
20209,2026-03-05,699,3,30.3,3.76,3.24,泌乳中期
20210,2026-03-15,699,3,32.0,3.9,3.12,泌乳中期
20211,2026-03-25,699,3,31.3,3.79,3.3,泌乳中期
20212,2026-03-05,701,3,21.2,4.35,3.4,泌乳中期
20213,2026-03-15,701,3,20.9,4.39,3.44,泌乳中期
